DATETIMEUTC,cpu_usage,cpu_usagemhz,mem_active,mem_consumed,mem_granted,mem_usage,net_received,net_transmitted,net_usage,VM_ID,day,weekday,hour,minute,hist_1D8H,hist_1D4H,hist_1D2H,hist_1D1H,hist_1D,hist_1D15m,hist_1D30m,hist_1D45m
4/6/17 0:15,649,324,21436.33333,2662400,2662400,50.66666667,0,0,0,1,6,3,0,15,638,639.3333333,635.6666667,639.3333333,636,636.6666667,639,637.3333333
4/6/17 0:30,647.6666667,322.6666667,29824.33333,2662400,2662400,70,0,0,0,1,6,3,0,30,636.6666667,637,636.6666667,637.3333333,638.3333333,636,636.6666667,639
4/6/17 0:45,651.3333333,325,43805,2662400,2662400,103.3333333,0,0,0,1,6,3,0,45,635,637.3333333,631.6666667,639,636,638.3333333,636,636.6666667
4/6/17 1:00,647.6666667,323,26096,2662400,2662400,61.33333333,0,0,0,1,6,3,1,0,638.6666667,637,635.6666667,636.6666667,638.3333333,636,638.3333333,636
4/6/17 1:15,646.6666667,322.3333333,39144.33333,2662400,2662400,92.33333333,0,0,0,1,6,3,1,15,637,632.6666667,639.3333333,636,638.6666667,638.3333333,636,638.3333333
4/6/17 1:30,645,321.6666667,51261.33333,2662400,2662400,121,0,0,0,1,6,3,1,30,637.3333333,634,637.3333333,638.3333333,639.6666667,638.6666667,638.3333333,636
4/6/17 1:45,642.3333333,320.3333333,29824.66667,2662400,2662400,70,0,0,0,1,6,3,1,45,637.3333333,634,639,636,634.6666667,639.6666667,638.6666667,638.3333333
4/6/17 2:00,644.6666667,321.3333333,32620,2662400,2662400,76.66666667,0,0,0,1,6,3,2,0,638,636,636.6666667,638.3333333,638.3333333,634.6666667,639.6666667,638.6666667
4/6/17 2:15,644,321,47533,2662400,2662400,112,0,0,0,1,6,3,2,15,636.6666667,635.6666667,636,638.6666667,636.6666667,638.3333333,634.6666667,639.6666667
4/6/17 2:30,645,321.6666667,43805.33333,2662400,2662400,103.3333333,0,0,0,1,6,3,2,30,635,636.6666667,638.3333333,639.6666667,636.3333333,636.6666667,638.3333333,634.6666667
4/6/17 2:45,642.6666667,320.6666667,35416.33333,2662400,2662400,83,0,0,0,1,6,3,2,45,636,631.6666667,636,634.6666667,637,636.3333333,636.6666667,638.3333333
4/6/17 3:00,642.6666667,320.3333333,44736.33333,2662400,2662400,105.3333333,0,0,0,1,6,3,3,0,638.3333333,635.6666667,638.3333333,638.3333333,637.3333333,637,636.3333333,636.6666667
4/6/17 3:15,643,320.6666667,58718.33333,2662400,2662400,139,0,0,0,1,6,3,3,15,636.6666667,639.3333333,638.6666667,636.6666667,636.3333333,637.3333333,637,636.3333333
4/6/17 3:30,647,322.3333333,51261,2662400,2662400,121,0,0,0,1,6,3,3,30,637,637.3333333,639.6666667,636.3333333,638.6666667,636.3333333,637.3333333,637
4/6/17 3:45,644.3333333,321.3333333,63377.66667,2663401,2663401,149.6666667,0,0,0,1,6,3,3,45,638.3333333,639,634.6666667,637,638.3333333,638.6666667,636.3333333,637.3333333
4/6/17 4:00,643,320.6666667,20504,2664448,2664448,48,0,0,0,1,6,3,4,0,641,636.6666667,638.3333333,637.3333333,635.3333333,638.3333333,638.6666667,636.3333333
4/6/17 4:15,641,319.6666667,46601.33333,2664448,2664448,110.3333333,0,0,0,1,6,3,4,15,639.3333333,636,636.6666667,636.3333333,635,635.3333333,638.3333333,638.6666667
4/6/17 4:30,644.3333333,321.3333333,41940,2664448,2664448,98.66666667,0,0,0,1,6,3,4,30,637,638.3333333,636.3333333,638.6666667,636.6666667,635,635.3333333,638.3333333
4/6/17 4:45,646.3333333,322.3333333,41940.66667,2664448,2664448,98.66666667,0,0,0,1,6,3,4,45,637.3333333,636,637,638.3333333,638.3333333,636.6666667,635,635.3333333
4/6/17 5:00,648.6666667,323.6666667,44737,2664448,2664448,105.6666667,0,0,0,1,6,3,5,0,637,638.3333333,637.3333333,635.3333333,639,638.3333333,636.6666667,635
4/6/17 5:15,644.3333333,321.6666667,41940.66667,2664448,2664448,98.66666667,0,0,0,1,6,3,5,15,632.6666667,638.6666667,636.3333333,635,635.3333333,639,638.3333333,636.6666667
4/6/17 5:30,643.5,320.6666667,55922.5,2664448,2664448,132,0,0,0,1,6,3,5,30,634,639.6666667,638.6666667,636.6666667,636.6666667,635.3333333,639,638.3333333
4/6/17 5:45,646.3333333,322.3333333,44737,2664448,2664448,105.3333333,0,0,0,1,6,3,5,45,634,634.6666667,638.3333333,638.3333333,634,636.6666667,635.3333333,639
4/6/17 6:00,645,321.6666667,47532.66667,2664448,2664448,112,0,0,0,1,6,3,6,0,636,638.3333333,635.3333333,639,637,634,636.6666667,635.3333333
4/6/17 6:15,643,320.6666667,33552.66667,2664448,2664448,78.66666667,0,0,0,1,6,3,6,15,635.6666667,636.6666667,635,635.3333333,636.6666667,637,634,636.6666667
4/6/17 6:30,642.6666667,320.3333333,29824.66667,2664448,2664448,70.33333333,0,0,0,1,6,3,6,30,636.6666667,636.3333333,636.6666667,636.6666667,636.3333333,636.6666667,637,634
4/6/17 6:45,644.6666667,321.3333333,43805,2664448,2664448,103.3333333,0,0,0,1,6,3,6,45,631.6666667,637,638.3333333,634,639.3333333,636.3333333,636.6666667,637
4/6/17 7:00,646.6666667,322.3333333,55921,2664448,2664448,132,0,0,0,1,6,3,7,0,635.6666667,637.3333333,639,637,636,639.3333333,636.3333333,636.6666667
4/6/17 7:15,643.6666667,321,37280.66667,2664448,2664448,87.66666667,0,0,0,1,6,3,7,15,639.3333333,636.3333333,635.3333333,636.6666667,638,636,639.3333333,636.3333333
4/6/17 7:30,643,320.6666667,0,2664448,2664448,0,0,0,0,1,6,3,7,30,637.3333333,638.6666667,636.6666667,636.3333333,635,638,636,639.3333333
4/6/17 7:45,643.3333333,320.6666667,42872.66667,2664448,2664448,101,0,0,0,1,6,3,7,45,639,638.3333333,634,639.3333333,636.6666667,635,638,636
4/6/17 8:00,643,320.6666667,51261,2664448,2664448,121,0,0,0,1,6,3,8,0,636.6666667,635.3333333,637,636,638,636.6666667,635,638
4/6/17 8:15,642,320.3333333,35416.66667,2664448,2664448,83.66666667,0,0,0,1,6,3,8,15,636,635,636.6666667,638,638,638,636.6666667,635
4/6/17 8:30,642.6666667,320.6666667,19572.33333,2664448,2664448,46,0,0,0,1,6,3,8,30,638.3333333,636.6666667,636.3333333,635,638.3333333,638,638,636.6666667
4/6/17 8:45,643,320.6666667,55921,2664448,2664448,132,0,0,0,1,6,3,8,45,636,638.3333333,639.3333333,636.6666667,635,638.3333333,638,638
4/6/17 9:00,641.3333333,320,58717.66667,2664448,2664448,138.6666667,0,0,0,1,6,3,9,0,638.3333333,639,636,638,637,635,638.3333333,638
4/6/17 9:15,652.3333333,325.3333333,62446.33333,2664448,2664448,147.6666667,0,0,0,1,6,3,9,15,638.6666667,635.3333333,638,638,646.6666667,637,635,638.3333333
4/6/17 9:30,641,319.6666667,62446.66667,2664448,2664448,147.6666667,0,0,0,1,6,3,9,30,639.6666667,636.6666667,635,638.3333333,635,646.6666667,637,635
4/6/17 9:45,641.6666667,319.6666667,37281.33333,2664448,2664448,88,0,0,0,1,6,3,9,45,634.6666667,634,636.6666667,635,636.6666667,635,646.6666667,637
4/6/17 10:00,643,320.3333333,55921.33333,2664448,2664448,132.3333333,0,0,0,1,6,3,10,0,638.3333333,637,638,637,637.3333333,636.6666667,635,646.6666667
4/6/17 10:15,642.3333333,320.3333333,55921.33333,2664448,2664448,132.3333333,0,0,0,1,6,3,10,15,636.6666667,636.6666667,638,646.6666667,638.3333333,637.3333333,636.6666667,635
4/6/17 10:30,646.6666667,322.3333333,64310,2664448,2664448,152.3333333,0,0,0,1,6,3,10,30,636.3333333,636.3333333,638.3333333,635,636,638.3333333,637.3333333,636.6666667
4/6/17 10:45,643,320.6666667,55921.33333,2664448,2664448,132.3333333,0,0,0,1,6,3,10,45,637,639.3333333,635,636.6666667,636.6666667,636,638.3333333,637.3333333
4/6/17 11:00,644.3333333,321.3333333,51261.66667,2664448,2664448,121,0,0,0,1,6,3,11,0,637.3333333,636,637,637.3333333,637,636.6666667,636,638.3333333
4/6/17 11:15,642.6666667,320.6666667,68970.33333,2664448,2664448,163.3333333,0,0,0,1,6,3,11,15,636.3333333,638,646.6666667,638.3333333,636,637,636.6666667,636
4/6/17 11:30,642.6666667,320.3333333,51261,2664448,2664448,120.6666667,0,0,0,1,6,3,11,30,638.6666667,635,635,636,636,636,637,636.6666667
4/6/17 11:45,642.3333333,320.3333333,45668.33333,2664448,2664448,107.6666667,0,0,0,1,6,3,11,45,638.3333333,636.6666667,636.6666667,636.6666667,635,636,636,637
4/6/17 12:00,642.3333333,320.3333333,31688.66667,2664448,2664448,74.66666667,0,0,0,1,6,3,12,0,635.3333333,638,637.3333333,637,634.3333333,635,636,636
4/6/17 12:15,643,320.6666667,51262,2664448,2664448,121,0,0,0,1,6,3,12,15,635,638,638.3333333,636,634.3333333,634.3333333,635,636
4/6/17 12:30,640,319.3333333,72699.33333,2664448,2664448,172,0,0,0,1,6,3,12,30,636.6666667,638.3333333,636,636,636,634.3333333,634.3333333,635
4/6/17 12:45,641,319.6666667,32620,2664448,2664448,76.66666667,0,0,0,1,6,3,12,45,638.3333333,635,636.6666667,635,636,636,634.3333333,634.3333333
4/6/17 13:00,643.3333333,321,50328.66667,2664448,2664448,119,0,0,0,1,6,3,13,0,639,637,637,634.3333333,637,636,636,634.3333333
4/6/17 13:15,670.3333333,334,77358.66667,2664448,2664448,183,0,0,0,1,6,3,13,15,635.3333333,646.6666667,636,634.3333333,665,637,636,636
4/6/17 13:30,646,322.3333333,80155.33333,2666496,2666496,189.6666667,0,0,0,1,6,3,13,30,636.6666667,635,636,636,639,665,637,636
4/6/17 13:45,643.6666667,321,28892,2666496,2666496,68,0,0,0,1,6,3,13,45,634,636.6666667,635,636,640,639,665,637
4/6/17 14:00,643.3333333,320.6666667,27960,2666496,2666496,66,0,0,0,1,6,3,14,0,637,637.3333333,634.3333333,637,638,640,639,665
4/6/17 14:15,644.3333333,321.3333333,63377.66667,2666496,2666496,150,0,0,0,1,6,3,14,15,636.6666667,638.3333333,634.3333333,665,637.3333333,638,640,639
4/6/17 14:30,646.3333333,322,50329,2666496,2666496,118.6666667,0,0,0,1,6,3,14,30,636.3333333,636,636,639,638,637.3333333,638,640
4/6/17 14:45,644.6666667,321.6666667,61514,2666496,2666496,145.3333333,0,0,0,1,6,3,14,45,639.3333333,636.6666667,636,640,637.3333333,638,637.3333333,638
4/6/17 15:00,642.3333333,320.3333333,31688,2666496,2666496,74.66666667,0,0,0,1,6,3,15,0,636,637,637,638,636,637.3333333,638,637.3333333
4/6/17 15:15,644.3333333,321,68038.33333,2666496,2666496,161,0,0,0,1,6,3,15,15,638,636,665,637.3333333,636,636,637.3333333,638
4/6/17 15:30,643,320.3333333,44737.66667,2666496,2666496,105.6666667,0,0,0,1,6,3,15,30,635,636,639,638,637.6666667,636,636,637.3333333
4/6/17 15:45,645,321.6666667,18640,2666496,2666496,43.33333333,0,0,0,1,6,3,15,45,636.6666667,635,640,637.3333333,637,637.6666667,636,636
4/6/17 16:00,649,323.6666667,80155.33333,2666496,2666496,190,0,0,0,1,6,3,16,0,638,634.3333333,638,636,639,637,637.6666667,636
4/6/17 16:15,644.6666667,321.6666667,42872.66667,2666496,2666496,101,0,0,0,1,6,3,16,15,638,634.3333333,637.3333333,636,637.3333333,639,637,637.6666667
4/6/17 16:30,645,321.6666667,29824.66667,2666496,2666496,70.33333333,0,0,0,1,6,3,16,30,638.3333333,636,638,637.6666667,637,637.3333333,639,637
4/6/17 16:45,642.6666667,320.6666667,53125.33333,2666496,2666496,125.6666667,0,0,0,1,6,3,16,45,635,636,637.3333333,637,637,637,637.3333333,639
4/6/17 17:00,647,322.6666667,61514.33333,2666496,2666496,145.6666667,0,0,0,1,6,3,17,0,637,637,636,639,642.6666667,637,637,637.3333333
4/6/17 17:15,645.6666667,322,59650,2666496,2666496,141,0,0,0,1,6,3,17,15,646.6666667,665,636,637.3333333,644.6666667,642.6666667,637,637
4/6/17 17:30,648,322.6666667,35416.66667,2666496,2666496,83.33333333,0,0,0,1,6,3,17,30,635,639,637.6666667,637,644.6666667,644.6666667,642.6666667,637
4/6/17 17:45,647.3333333,323,30756,2666496,2666496,72,0,0,0,1,6,3,17,45,636.6666667,640,637,637,644.3333333,644.6666667,644.6666667,642.6666667
4/6/17 18:00,646.3333333,322.3333333,34484.33333,2666496,2666496,81.33333333,0,0,0,1,6,3,18,0,637.3333333,638,639,642.6666667,648.6666667,644.3333333,644.6666667,644.6666667
4/6/17 18:15,645.6666667,322,68970.66667,2666496,2666496,163.3333333,0,0,0,1,6,3,18,15,638.3333333,637.3333333,637.3333333,644.6666667,645,648.6666667,644.3333333,644.6666667
4/6/17 18:30,644,321.3333333,44736.66667,2666496,2666496,105.3333333,0,0,0,1,6,3,18,30,636,638,637,644.6666667,646.6666667,645,648.6666667,644.3333333
4/6/17 18:45,644.6666667,321.6666667,52192.66667,2666496,2666496,123.3333333,0,0,0,1,6,3,18,45,636.6666667,637.3333333,637,644.3333333,646,646.6666667,645,648.6666667
4/6/17 19:00,646.3333333,322.3333333,50329.66667,2666496,2666496,118.6666667,0,0,0,1,6,3,19,0,637,636,642.6666667,648.6666667,644.5,646,646.6666667,645
4/6/17 19:15,643,320.6666667,38212.33333,2666496,2666496,89.66666667,0,0,0,1,6,3,19,15,636,636,644.6666667,645,642.3333333,644.5,646,646.6666667
4/6/17 19:30,646.3333333,322,58717.66667,2666496,2666496,138.6666667,0,0,0,1,6,3,19,30,636,637.6666667,644.6666667,646.6666667,644.6666667,642.3333333,644.5,646
4/6/17 19:45,643.6666667,321,61514.33333,2666496,2666496,145.6666667,0,0,0,1,6,3,19,45,635,637,644.3333333,646,643.6666667,644.6666667,642.3333333,644.5
4/6/17 20:00,645.6666667,322,46600.33333,2666496,2666496,110,0,0,0,1,6,3,20,0,634.3333333,639,648.6666667,644.5,645,643.6666667,644.6666667,642.3333333
4/6/17 20:15,644.6666667,321.3333333,66173.66667,2666496,2666496,156.3333333,0,0,0,1,6,3,20,15,634.3333333,637.3333333,645,642.3333333,646.6666667,645,643.6666667,644.6666667
4/6/17 20:30,643,320.6666667,41940,2666496,2666496,99,0,0,0,1,6,3,20,30,636,637,646.6666667,644.6666667,646,646.6666667,645,643.6666667
4/6/17 20:45,644.6666667,321.6666667,64310,2666496,2666496,152.3333333,0,0,0,1,6,3,20,45,636,637,646,643.6666667,646.6666667,646,646.6666667,645
4/6/17 21:00,643.6666667,321,58718,2666496,2666496,139,0,0,0,1,6,3,21,0,637,642.6666667,644.5,645,643.3333333,646.6666667,646,646.6666667
4/6/17 21:15,647,322.3333333,45669.33333,2666496,2666496,107.6666667,0,0,0,1,6,3,21,15,665,644.6666667,642.3333333,646.6666667,643.3333333,643.3333333,646.6666667,646
4/6/17 21:30,643.6666667,321.3333333,50330,2666496,2666496,119.3333333,0,0,0,1,6,3,21,30,639,644.6666667,644.6666667,646,643.6666667,643.3333333,643.3333333,646.6666667
4/6/17 21:45,645.3333333,321.6666667,50329.33333,2666496,2666496,119,0,0,0,1,6,3,21,45,640,644.3333333,643.6666667,646.6666667,646.6666667,643.6666667,643.3333333,643.3333333
4/6/17 22:00,645.6666667,322,49398,2666496,2666496,117,0,0,0,1,6,3,22,0,638,648.6666667,645,643.3333333,644.6666667,646.6666667,643.6666667,643.3333333
4/6/17 22:15,646.3333333,322.6666667,52192.66667,2666496,2666496,123.3333333,0,0,0,1,6,3,22,15,637.3333333,645,646.6666667,643.3333333,642.3333333,644.6666667,646.6666667,643.6666667
4/6/17 22:30,646.6666667,322,32620,2666496,2666496,76.66666667,0,0,0,1,6,3,22,30,638,646.6666667,646,643.6666667,641.6666667,642.3333333,644.6666667,646.6666667
4/6/17 22:45,644,321.3333333,47533.33333,2666496,2666496,112.3333333,0,0,0,1,6,3,22,45,637.3333333,646,646.6666667,646.6666667,642.3333333,641.6666667,642.3333333,644.6666667
4/6/17 23:00,642.3333333,320,43804.66667,2666496,2666496,103.3333333,0,0,0,1,6,3,23,0,636,644.5,643.3333333,644.6666667,647,642.3333333,641.6666667,642.3333333
4/6/17 23:15,646.6666667,322.6666667,33552,2666496,2666496,79,0,0,0,1,6,3,23,15,636,642.3333333,643.3333333,642.3333333,645.6666667,647,642.3333333,641.6666667
4/6/17 23:30,645.6666667,322,81087.33333,2666496,2666496,192.3333333,0,0,0,1,6,3,23,30,637.6666667,644.6666667,643.6666667,641.6666667,646,645.6666667,647,642.3333333
4/6/17 23:45,645,321.6666667,43804.66667,2666496,2666496,103.3333333,0,0,0,1,6,3,23,45,637,643.6666667,646.6666667,642.3333333,645,646,645.6666667,647
4/7/17 0:00,644,321,50329,2666496,2666496,119,0,0,0,1,7,4,0,0,639,645,644.6666667,647,646,645,646,645.6666667
4/7/17 0:15,645.3333333,322,49396.66667,2666496,2666496,116.6666667,0,0,0,1,7,4,0,15,637.3333333,646.6666667,642.3333333,645.6666667,649,646,645,646
4/7/17 0:30,644.6666667,321,17708,2666496,2666496,41.66666667,0,0,0,1,7,4,0,30,637,646,641.6666667,646,647.6666667,649,646,645
4/7/17 0:45,644.3333333,321.3333333,38213,2666496,2666496,90,0,0,0,1,7,4,0,45,637,646.6666667,642.3333333,645,651.3333333,647.6666667,649,646
4/7/17 1:00,645,321.3333333,48464.66667,2666496,2666496,114.3333333,0,0,0,1,7,4,1,0,642.6666667,643.3333333,647,646,647.6666667,651.3333333,647.6666667,649
4/7/17 1:15,647.3333333,323,49396.66667,2666496,2666496,116.6666667,0,0,0,1,7,4,1,15,644.6666667,643.3333333,645.6666667,649,646.6666667,647.6666667,651.3333333,647.6666667
4/7/17 1:30,644,321.3333333,33552.66667,2666496,2666496,79,0,0,0,1,7,4,1,30,644.6666667,643.6666667,646,647.6666667,645,646.6666667,647.6666667,651.3333333
4/7/17 1:45,644,321,41940.66667,2666496,2666496,99,0,0,0,1,7,4,1,45,644.3333333,646.6666667,645,651.3333333,642.3333333,645,646.6666667,647.6666667
4/7/17 2:00,643.6666667,321,81087.66667,2666496,2666496,192,0,0,0,1,7,4,2,0,648.6666667,644.6666667,646,647.6666667,644.6666667,642.3333333,645,646.6666667
4/7/17 2:15,646.6666667,322.3333333,39144.33333,2666496,2666496,92,0,0,0,1,7,4,2,15,645,642.3333333,649,646.6666667,644,644.6666667,642.3333333,645
4/7/17 2:30,644.3333333,321.3333333,41940.66667,2666496,2666496,99,0,0,0,1,7,4,2,30,646.6666667,641.6666667,647.6666667,645,645,644,644.6666667,642.3333333
4/7/17 2:45,645,321.6666667,17708,2666496,2666496,41.66666667,0,0,0,1,7,4,2,45,646,642.3333333,651.3333333,642.3333333,642.6666667,645,644,644.6666667
4/7/17 3:00,646,322,26096.33333,2666496,2666496,61.33333333,0,0,0,1,7,4,3,0,644.5,647,647.6666667,644.6666667,642.6666667,642.6666667,645,644
4/7/17 3:15,643.6666667,321.3333333,58717.66667,2666496,2666496,138.6666667,0,0,0,1,7,4,3,15,642.3333333,645.6666667,646.6666667,644,643,642.6666667,642.6666667,645
4/7/17 3:30,645.3333333,322,56854.33333,2666496,2666496,134.3333333,0,0,0,1,7,4,3,30,644.6666667,646,645,645,647,643,642.6666667,642.6666667
4/7/17 3:45,642.6666667,320.6666667,26096.33333,2666496,2666496,61,0,0,0,1,7,4,3,45,643.6666667,645,642.3333333,642.6666667,644.3333333,647,643,642.6666667
4/7/17 4:00,643.6666667,321.3333333,40077.33333,2666496,2666496,94.66666667,0,0,0,1,7,4,4,0,645,646,644.6666667,642.6666667,643,644.3333333,647,643
4/7/17 4:15,645,321.3333333,61514,2666496,2666496,145.3333333,0,0,0,1,7,4,4,15,646.6666667,649,644,643,641,643,644.3333333,647
4/7/17 4:30,644,321.3333333,43805,2666496,2666496,103.3333333,0,0,0,1,7,4,4,30,646,647.6666667,645,647,644.3333333,641,643,644.3333333
4/7/17 4:45,644,321,39144.33333,2666496,2666496,92.33333333,0,0,0,1,7,4,4,45,646.6666667,651.3333333,642.6666667,644.3333333,646.3333333,644.3333333,641,643
4/7/17 5:00,640.3333333,319.3333333,48465,2666496,2666496,114.3333333,0,0,0,1,7,4,5,0,643.3333333,647.6666667,642.6666667,643,648.6666667,646.3333333,644.3333333,641
4/7/17 5:15,643.3333333,320.6666667,64310,2666496,2666496,152.3333333,0,0,0,1,7,4,5,15,643.3333333,646.6666667,643,641,644.3333333,648.6666667,646.3333333,644.3333333
4/7/17 5:30,642,320.3333333,72699,2666496,2666496,172,0,0,0,1,7,4,5,30,643.6666667,645,647,644.3333333,643.5,644.3333333,648.6666667,646.3333333
4/7/17 5:45,641,319.6666667,15844,2666496,2666496,37,0,0,0,1,7,4,5,45,646.6666667,642.3333333,644.3333333,646.3333333,646.3333333,643.5,644.3333333,648.6666667
4/7/17 6:00,645.6666667,322,47533,2666496,2666496,112,0,0,0,1,7,4,6,0,644.6666667,644.6666667,643,648.6666667,645,646.3333333,643.5,644.3333333
4/7/17 6:15,643.6666667,321.3333333,53125.66667,2666496,2666496,125.3333333,0,0,0,1,7,4,6,15,642.3333333,644,641,644.3333333,643,645,646.3333333,643.5
4/7/17 6:30,642.6666667,320.6666667,39144.66667,2666496,2666496,92.33333333,0,0,0,1,7,4,6,30,641.6666667,645,644.3333333,643.5,642.6666667,643,645,646.3333333
4/7/17 6:45,642.6666667,320.3333333,55921,2666496,2666496,132.3333333,0,0,0,1,7,4,6,45,642.3333333,642.6666667,646.3333333,646.3333333,644.6666667,642.6666667,643,645
4/7/17 7:00,645.3333333,321.6666667,42873.33333,2666496,2666496,101,0,0,0,1,7,4,7,0,647,642.6666667,648.6666667,645,646.6666667,644.6666667,642.6666667,643
4/7/17 7:15,641.6666667,320,23300,2666496,2666496,54.66666667,0,0,0,1,7,4,7,15,645.6666667,643,644.3333333,643,643.6666667,646.6666667,644.6666667,642.6666667
4/7/17 7:30,641,320,78291.66667,2666496,2666496,185.3333333,0,0,0,1,7,4,7,30,646,647,643.5,642.6666667,643,643.6666667,646.6666667,644.6666667
4/7/17 7:45,641,319.6666667,33552.33333,2666496,2666496,79,0,0,0,1,7,4,7,45,645,644.3333333,646.3333333,644.6666667,643.3333333,643,643.6666667,646.6666667
4/7/17 8:00,642.3333333,320.6666667,74562.66667,2666496,2666496,176.3333333,0,0,0,1,7,4,8,0,646,643,645,646.6666667,643,643.3333333,643,643.6666667
4/7/17 8:15,644,321,54057.66667,2666496,2666496,127.3333333,0,0,0,1,7,4,8,15,649,641,643,643.6666667,642,643,643.3333333,643
4/7/17 8:30,643.6666667,321,22368.33333,2666496,2666496,52.33333333,0,0,0,1,7,4,8,30,647.6666667,644.3333333,642.6666667,643,642.6666667,642,643,643.3333333
4/7/17 8:45,644,321.3333333,67106.33333,2666496,2666496,158.6666667,0,0,0,1,7,4,8,45,651.3333333,646.3333333,644.6666667,643.3333333,643,642.6666667,642,643
4/7/17 9:00,644.3333333,321.3333333,70834.33333,2666496,2666496,167.6666667,0,0,0,1,7,4,9,0,647.6666667,648.6666667,646.6666667,643,641.3333333,643,642.6666667,642
4/7/17 9:15,641.6666667,320,53125,2666496,2666496,125.3333333,0,0,0,1,7,4,9,15,646.6666667,644.3333333,643.6666667,642,652.3333333,641.3333333,643,642.6666667
4/7/17 9:30,653.6666667,325.6666667,67106.66667,2666496,2666496,159,0,0,0,1,7,4,9,30,645,643.5,643,642.6666667,641,652.3333333,641.3333333,643
4/7/17 9:45,642.6666667,320.6666667,55921.33333,2666496,2666496,132,0,0,0,1,7,4,9,45,642.3333333,646.3333333,643.3333333,643,641.6666667,641,652.3333333,641.3333333
4/7/17 10:00,646.6666667,322.3333333,58718,2666496,2666496,139,0,0,0,1,7,4,10,0,644.6666667,645,643,641.3333333,643,641.6666667,641,652.3333333
4/7/17 10:15,642.3333333,320.3333333,27960,2666496,2666496,65.66666667,0,0,0,1,7,4,10,15,644,643,642,652.3333333,642.3333333,643,641.6666667,641
4/7/17 10:30,645,321.3333333,63377.33333,2666496,2666496,150,0,0,0,1,7,4,10,30,645,642.6666667,642.6666667,641,646.6666667,642.3333333,643,641.6666667
4/7/17 10:45,646.6666667,322.6666667,25164,2666496,2666496,59,0,0,0,1,7,4,10,45,642.6666667,644.6666667,643,641.6666667,643,646.6666667,642.3333333,643
4/7/17 11:00,642.3333333,320.3333333,50329,2666496,2666496,119,0,0,0,1,7,4,11,0,642.6666667,646.6666667,641.3333333,643,644.3333333,643,646.6666667,642.3333333
4/7/17 11:15,643.6666667,321,38212.66667,2666496,2666496,90,0,0,0,1,7,4,11,15,643,643.6666667,652.3333333,642.3333333,642.6666667,644.3333333,643,646.6666667
4/7/17 11:30,643.6666667,321,47532.66667,2666496,2666496,112.3333333,0,0,0,1,7,4,11,30,647,643,641,646.6666667,642.6666667,642.6666667,644.3333333,643
4/7/17 11:45,643,320.6666667,41940.66667,2666496,2666496,99,0,0,0,1,7,4,11,45,644.3333333,643.3333333,641.6666667,643,642.3333333,642.6666667,642.6666667,644.3333333
4/7/17 12:00,642.3333333,320.3333333,44737,2666496,2666496,105.6666667,0,0,0,1,7,4,12,0,643,643,643,644.3333333,642.3333333,642.3333333,642.6666667,642.6666667
4/7/17 12:15,641.3333333,320,36348,2666496,2666496,85.66666667,0,0,0,1,7,4,12,15,641,642,642.3333333,642.6666667,643,642.3333333,642.3333333,642.6666667
4/7/17 12:30,640.6666667,319.3333333,64311,2666496,2666496,152.3333333,0,0,0,1,7,4,12,30,644.3333333,642.6666667,646.6666667,642.6666667,640,643,642.3333333,642.3333333
4/7/17 12:45,643.3333333,320.6666667,34484.66667,2666496,2666496,81.33333333,0,0,0,1,7,4,12,45,646.3333333,643,643,642.3333333,641,640,643,642.3333333
4/7/17 13:00,644,321.3333333,60582,2666496,2666496,143.3333333,0,0,0,1,7,4,13,0,648.6666667,641.3333333,644.3333333,642.3333333,643.3333333,641,640,643
4/7/17 13:15,672.3333333,335.3333333,64311,2666496,2666496,152.3333333,0,0,0,1,7,4,13,15,644.3333333,652.3333333,642.6666667,643,670.3333333,643.3333333,641,640
4/7/17 13:30,642.6666667,320.3333333,64310,2666496,2666496,152.3333333,0,0,0,1,7,4,13,30,643.5,641,642.6666667,640,646,670.3333333,643.3333333,641
4/7/17 13:45,644,321.3333333,27028,2666496,2666496,63.33333333,0,0,0,1,7,4,13,45,646.3333333,641.6666667,642.3333333,641,643.6666667,646,670.3333333,643.3333333
4/7/17 14:00,643.6666667,321,51261.33333,2666496,2666496,121,0,0,0,1,7,4,14,0,645,643,642.3333333,643.3333333,643.3333333,643.6666667,646,670.3333333
4/7/17 14:15,644.3333333,321.3333333,33552,2666496,2666496,79,0,0,0,1,7,4,14,15,643,642.3333333,643,670.3333333,644.3333333,643.3333333,643.6666667,646
4/7/17 14:30,644.3333333,321.3333333,35416.66667,2666496,2666496,83.33333333,0,0,0,1,7,4,14,30,642.6666667,646.6666667,640,646,646.3333333,644.3333333,643.3333333,643.6666667
4/7/17 14:45,645.6666667,321.6666667,75495,2666496,2666496,178.6666667,0,0,0,1,7,4,14,45,644.6666667,643,641,643.6666667,644.6666667,646.3333333,644.3333333,643.3333333
4/7/17 15:00,645.3333333,321.3333333,67106.33333,2666496,2666496,158.6666667,0,0,0,1,7,4,15,0,646.6666667,644.3333333,643.3333333,643.3333333,642.3333333,644.6666667,646.3333333,644.3333333
4/7/17 15:15,645,321.6666667,41940,2666496,2666496,99,0,0,0,1,7,4,15,15,643.6666667,642.6666667,670.3333333,644.3333333,644.3333333,642.3333333,644.6666667,646.3333333
4/7/17 15:30,643,320.6666667,34485,2666496,2666496,81.33333333,0,0,0,1,7,4,15,30,643,642.6666667,646,646.3333333,643,644.3333333,642.3333333,644.6666667
